Longitude	Latitude	Elevation, m	Distance (km)
-157.53593	21.292381	-391.13028	16.998428
-157.53561	21.292381	-394.40988	17.031372
-157.5353	21.292381	-397.75827	17.064316
-157.53497	21.292381	-401.0126	17.097258
-157.53465	21.292381	-404.27734	17.1302
-157.53435	21.292381	-407.48746	17.163141
-157.53403	21.292381	-410.50098	17.196083
-157.5337	21.292381	-413.30225	17.229025
-157.53339	21.292381	-415.9427	17.261967
-157.53307	21.29238	-418.41446	17.294909
-157.53275	21.29238	-420.6914	17.327852
-157.53242	21.29238	-422.76895	17.360794
-157.53212	21.29238	-424.71304	17.393736
-157.5318	21.29238	-426.57516	17.426678
-157.53148	21.29238	-428.21826	17.45962
-157.53116	21.29238	-429.77774	17.492561
-157.53084	21.29238	-431.64877	17.525503
-157.53052	21.29238	-433.9906	17.558445
-157.53021	21.29238	-436.66806	17.591389
-157.52989	21.29238	-439.71695	17.624332
-157.52957	21.29238	-443.23276	17.657274
-157.52925	21.29238	-447.34143	17.690216
-157.52893	21.29238	-451.82602	17.723158
-157.52861	21.29238	-456.29724	17.7561
-157.5283	21.292377	-460.68655	17.789042
-157.52798	21.292377	-465.1179	17.821983
-157.52766	21.292377	-469.40442	17.854925
-157.52734	21.292377	-473.35828	17.887869
-157.52702	21.292377	-476.98322	17.92081
-157.5267	21.292377	-480.3834	17.953753
-157.5264	21.292377	-483.63184	17.986694
-157.52608	21.292377	-486.75275	18.019636
-157.52576	21.292377	-489.71628	18.052578
-157.52544	21.292377	-492.51468	18.08552
-157.52512	21.292377	-495.18808	18.118462
-157.5248	21.292377	-497.7946	18.151403
-157.52449	21.292377	-500.1713	18.184345
-157.52417	21.292377	-502.08194	18.217289
-157.52385	21.292376	-503.30002	18.25023
-157.52353	21.292376	-504.02646	18.283173
-157.52321	21.292376	-504.7169	18.316114
-157.52289	21.292376	-505.69083	18.349056
-157.52258	21.292376	-506.84042	18.381998
-157.52226	21.292376	-508.03796	18.41494
-157.52194	21.292376	-509.22482	18.447882
-157.52162	21.292376	-510.42218	18.480824
-157.5213	21.292376	-511.6297	18.513765
-157.52098	21.292376	-512.7654	18.546707
-157.52066	21.292376	-513.7848	18.579649
-157.52036	21.292376	-514.71326	18.61259
-157.52003	21.292376	-515.556	18.645535
-157.51971	21.292374	-516.3009	18.678478
-157.5194	21.292374	-516.88776	18.71142
-157.51907	21.292374	-517.3857	18.744362
-157.51875	21.292374	-517.9564	18.777304
-157.51845	21.292374	-518.72906	18.810246
-157.51813	21.292374	-519.6483	18.843187
-157.5178	21.292374	-520.5648	18.876131
-157.51749	21.292374	-521.3483	18.909073
-157.51717	21.292374	-522.02594	18.942015
-157.51685	21.292374	-522.6134	18.974957
-157.51654	21.292374	-523.0427	19.007898
-157.51622	21.292374	-523.2385	19.04084
-157.5159	21.292372	-523.2359	19.073782
-157.51558	21.292372	-523.1656	19.106724
-157.51526	21.292372	-523.1415	19.139666
-157.51494	21.292372	-523.1463	19.172607
-157.51463	21.292372	-523.1448	19.20555
-157.51431	21.292372	-523.14355	19.238491
-157.51399	21.292372	-523.144	19.271433
-157.51367	21.292372	-523.1445	19.304375
-157.51335	21.292372	-523.1447	19.337317
-157.51303	21.292372	-523.14435	19.370258
-157.51273	21.292372	-523.14325	19.403202
-157.5124	21.292372	-523.1419	19.436144
-157.51208	21.29237	-523.1411	19.469086
